rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, soc_sec_id
rec-1273-org, ruby, fitt,200, , , orange,3134, vic,19900809,9921520
rec-1273-org, nacoya, white,16, blake place, st johnof god hospital, young,3228, nsw,19260826,3012061
rec-1273-org, kane, markijevic,51, maltby circuit, moyola, briar hill,2452, nsw,19310315,5758876
rec-4914-org, charles, matthews,2, magarey place, rowethorpe, penguin,2560, qld,19150316,5165120
rec-3292-org, chelsea, grosvenor,16, goldner circuit, tinaroo falls, penneshaw,2830, tas,19340102,5585478
rec-3292-org, mikayla, siviour,2, steinwedel street, cherrybank, pymble,2037, vic,19850704,2668143
rec-2183-org, tahni, noack,71, mcmillan crescent, section, creswick,2230, sa,19290903,3982346
rec-2183-org, naomi, matthews,81, tate street, kawana shoppingworld medical centre, ,2192, vic,19821011,1390365
rec-2675-org, casey, berryman,17, raymond street, tourist park, toowoomba,3350, vic,19760314,6868434
rec-2675-org, kobe, buckinghan,47, wrixon street, the willows, kariong,3357, vic,19481019,9604781
rec-227-org, luke, purdon, 23, ramsay place, mirani, garbutt,2260, vic, 19831024,8099933
rec-227-org, antonio, collier,25, govett place, the rocks, broken hill,2304, qld,19400225,3973395
rec-227-org, isabella, bhalla,453, english court, chobe, heywood,4560, wa,19190318,7747289
rec-227-org, tayah, kiss,20, bateman street, flower growers, vermont south,6163, vic,19741212,6517742
rec-3019-org, evan, cousin,78, kinsella street, kassingbrook, hamilton,6210, qld,19840326,6826186
rec-3019-org, blayke, browne,1, gosse street, , cape paterson,4215, vic,19210917,7165012
rec-507-org, aaron, morrison,5, vickers crescent, sherwood, oakville,3818, nsw,19110409,8384529
rec-507-org, james, orchard,3, carnall close, kooyong, ballina,3095, qld,19970331,7947155
rec-507-org, ty, white,25, newbery crescent, jillamtong, albany creek,3630, tas,19111216,1390829
rec-2308-org, angelina, chandler,21, , trevellyn, seven hills,3551, nsw,19251230,2292944
rec-2308-org, sophie, white,251, handcock crescent, , wetherill park,5114, vic,19480529,7242421
rec-2928-org, gabriel, kranz,17, sharman place, glenbrae, tara,5109, sa,19970907,1219440
rec-2928-org, harriet, doogue,4, mugga lane, concept, matraville,3194, qld,19091014,4166027
rec-1613-org, ebony, steed,31, crozier circuit, glendower, toowoomba,2360, wa,19290501,8976405
rec-1613-org, joshua, buccini,1, william hudson crescent, lochlee, yagoona,4035, vic,19320922,6398960
rec-1613-org, connor, lowe,50, augustus close, corunna, west lakes shore,2071, nsw,19611015,1592036
rec-2143-org, pia, scamoni,62, newman morris circuit, glenburn, balwyn north,4121, qld,19011225,7166564
rec-2143-org, benjamin, royans,35, bootle place, denmore, floreat,2756, vic,19100121,6512947
rec-1949-org, ethan, cowell,5, mainwaring rich circuit, kurrajong, noble park,4360, ,19161214,3836725
rec-1949-org, harvey, shepherdson,34, lumholtz place, maranui, roleystone,6430, qld,19711002,3919359
rec-1949-org, benjamin, boccuzzo,1, ashley drive, oyster farm, buckleboo,3165, sa,19730308,5401507
rec-1734-org, daniel, mccarthy,6, brunton street, tall pines, fairlight,3155, nsw,19760107,8093038
rec-1734-org, dillon, dixon,12, jane price crescent, lakes retirement estate, broadbeach waters,2480, qld,19901128,4907452
rec-1734-org, bethany, white,24, horrocks street, hybernia park, bittern,3075, vic,19910219,8903580
rec-3224-org, brooke, glass,294, durville crescent, roskhill, sunnybank,3690, nsw,19160326,7677322
rec-3224-org, nathan, dudley,2, chevalier street, , wantirna,3150, vic,19740724,6423373
rec-3415-org, isaac, gibb,16, madsen place, dudley specialist medical centre, frenchs forest,6050, vic,19800316,7618717
rec-3415-org, grace, telleglou,13, bywaters place, environa, tusmore,3101, sa,19060204,6170642
rec-2847-org, emma, white,86, mcbryde crescent, buena vista, blue haven,2035, tas,19140428,2042416
rec-2847-org, emiily, boyle,25, bega flats, rose valley farm, loganlea,3141, wa,19220406,5388162
rec-4282-org, maxin, jolly,8, huxley place, , mooloolaba,2220, wa,19330915,7131922
rec-226-org, isabelle, webb, 41, willoughby crescent, kalang, coffs harbour,6061, vic, 19140326,6607738
rec-226-org, cassandra, musolino,19, hensman street, norellen, greensborough,3844, act,19550303,7684753
rec-226-org, hayden, ayres,5, dacomb court, overnewton, newcastle west,3188, sa,19651212,5243617
rec-226-org, , faehse,65, henry melville crescent, goonahra, wanniassa,2173, vic,19490602,9923153
rec-1950-org, rohan, mandica,74, dumaresq street, cypress garden, brighton,2428, nsw,19210914,5963303
rec-1950-org, cooper, boyle,10, degraves crescent, , adaminaby,2232, nsw,19901020,5310288
rec-1950-org, , mccarthy,24, oliver street, brentwood village, cherrybrook,2880, vic,19350103,5462917
rec-4366-org, george, neeb,33, goyder street, killarney park, warrell creek,4114, vic,19581231,1539196
rec-234-org, chloe, mason, 5, murranji street, pieracle, newborough east,2540, nsw, 19010716,9389496
rec-234-org, cameron, lovelock,50, wolfingham place, mirrimbah, rossmoyne,3047, vic,19730414,4338236
rec-234-org, chelsea, hefford,10, tenison-woods circuit, elvenwood, shelley,4121, nsw,19161113,4480743
rec-234-org, jack, wyllie,11, parker street, fulham park, daisy hill,2440, nsw,19730825,7977290
rec-4808-org, lucy, satterley,32, gill street, nepean shores, buninyong,4226, sa,19660516,9616924
rec-1325-org, millane, scougall,75, norman street, ra 31, cabramatta,2082, act,19721004,4107733
rec-1325-org, cameron, burford,114, brand street, diamond star, casino,5098, nsw,19240223,2546762
rec-1325-org, hayden, ayres,22, castleton crescent, kojonolokan hills, leongatha,2107, sa,19970513,1502848
rec-4561-org, april, mccracken,1217, henning place, john flynn hospital, dandenong north,5356, nsw,19170824,9290031
rec-1940-org, christian, jessup,11, port arthur street, mirra monte, magill,3181, nsw,19600421,3941414
rec-1940-org, emiily, leslie,37, medley street, tamar arcade, athelstone,4380, sa,19900328,5816513
rec-1940-org, pace, nguyen,352, marquet retreat, joint coal board, labrador,3064, sa,19670320,3133672
rec-2943-org, kadin, drechsler,21, bednall place, walhalla, donnybrook,3108, vic,19690504,5005903
rec-2943-org, tara, ,67, beauchamp street, grey oaks, robertson,2213, ,19121013,7897903
rec-4868-org, flynn, dreyer,148, hayden close, hawkesbury natural health acupuncture ce, sanctuary point,3669, ,19010221,3597112
rec-787-org, hannah, mccarthy,11, langley place, barkool, warilla,4105, qld,19400904,8038893
rec-787-org, jake, calipari,6, euree street, , bayonet head,4019, wa,19560203,7723135
rec-787-org, connor, neumann,302, debenham street, sandalford homestead, the entrance,2774, vic,19790629,1382097
rec-619-org, imogen, white,8, glyde place, st 1d, toodyay,7320, qld,19091122,1772360
rec-619-org, harry, tippins,86, bussau close, north arm, klemzig,4005, nsw,19490706,7994028
rec-619-org, harrison, burford,25, paul coe crescent, earl haven, ashgrove,6028, qld,19160131,4722591
rec-1128-org, jay, beattie,66, , abbey fields, gorokan,3181, vic,19980307,5005298
rec-1128-org, jack, stubbs,150, heard street, summerset, st agnes,5344, qld,19890526,1690126
rec-1128-org, alissa, yelds,2, bingley crescent, woodlands house, beaudesert,3012, sa,19881106,8003824
rec-1175-org, zakariah, potticary,30, clarkson street, medical centre, marrara,3186, vic,19380316,2217561
rec-1175-org, tabitha, mcgirr,8, longerenong street, berkeley vlge, barmera,4218, act,19221120,6798307
rec-1175-org, alexandra, margush,15, inkster street, st agnes vlg, carrum,3930, qld,19060712,9221028
rec-4156-org, andrew, gaskin,17, trenwith close, merrydale, turner,4567, nsw,19021013,1066355
rec-4250-org, mhary, matthews,26, foxall street, upper yarrowitch, newcastle,6525, vic,19540913,2983255
rec-2036-org, christian, collier,36, tyenna close, highfields medical centre, rosslea,5048, nsw,19490526,3396959
rec-2036-org, emiily, capel,1721, burkitt street, locn 1025, ascot vale,4053, nsw,19341111,3160127
rec-2237-org, noah, ,9, leane street, peppercorn lodge, avondale heights,4127, wa,19351124,3457516
rec-2237-org, ebony, garcia,15, rylah crescent, brbe is retmt vlg, waratah west,7310, tas,19630715,9950832
rec-1976-org, jai, rocca,1, birbai place, , budgewoi,2470, qld,19400830,7551155
rec-1976-org, isabella, bradshaw,34, shenton crescent, heritage est, barwon heads,2261, vic,19610622,6315479
rec-1976-org, amy, moyse,17, jackie howe crescent, coulter court, sylvania,2571, vic,19740103,7813497
rec-4820-org, madeline, harrington,18, coulton road, ashmill park, brighton,2464, vic,19140630,8478957
rec-4113-org, sophie, au,26, pelham close, locn 2192, sandy bay,3192, vic, ,4507512
rec-3694-org, , petith,8, langdon avenue, mlc centre, chinchilla,3579, qld,19490905,6264858
rec-3694-org, kylee, pennell,1, chewings street, drypoint, ,4570, sa,19000320,4020041
rec-662-org, lewis, pettingill,3, loureiro street, st francis village, boggabilla,2747, vic,19830924,6983058
rec-662-org, james, warneke,56, namadgi circuit, carrangarra, dalby,3000, nsw,19140410,5449129
rec-662-org, lily, kradolfer,12, wanganeen avenue, broughton brook, toowoomba,2750, vic,19501111,2841376
rec-4944-org, lachlan, couzens,5, salvado place, hobart private hospital (cnr argyle), taree,2211, vic,19690911,1741428
rec-313-org, tiahana, gaskin, 12, crisp circuit, community hosptl medcl centre, kurri kurri,2622, vic, 19190716,4264536
rec-313-org, hayden, petersen,97, slavin place, emerald garden, eastwood,2036, vic,19141112,6807594
rec-313-org, michael, broadby,16, burrinjuck crescent, duck creek, geraldton,2043, qld,19020812,8129823
rec-313-org, amelia, mo,46, , rowethorpe, waterloo,2017, vic,19010613,6555841
rec-1268-org, elizabeth, nguyen,1, scattergood place, lakeside gardens tallwoods village, marks point,2226, nsw,19890913,7108402
rec-1268-org, sophie, samios,101, pridham street, calandra, cronulla,2580, wa,19591009,3827802
rec-1268-org, , reid,11, alt crescent, green lagoon, camp hill,6026, vic,19671214,5483640
rec-128-org, , collinson, 8, boddington crescent, norma, illabo,2261, nsw, 19840807,2427882
rec-128-org, georgia, wilde,27, maclagan street, redwood village, caulfield,6210, nsw,19311204,6807905
rec-128-org, jack, clapham,121, hadleigh circuit, school residence, somerton park,2714, qld,19960523,1214270
rec-128-org, jasper, rylands,10, abernethy street, , ingleburn,2784, nsw,19730615,9353426
rec-89-org, hannah, isola, 26, barlow street, aptmnt 240, clayton,4350, act, 19320106,9013800
rec-89-org, nicholas, simonetti,32, pickworth street, ashell, kirwan,4005, nsw,19890410,8992443
rec-89-org, elki, block,6, yanda street, wallsend delivery centre, mittagong,2450, vic,19610203,8325666
rec-89-org, ned, stephenson,46, donohoe place, australia arcade, menangle,2222, vic,19750118,6310028
rec-3039-org, harrison, nurse,3, tallon place, medical centre, beenleigh,2546, qld,19260804,6459244
rec-3039-org, bodhi, procter,5, box hill avenue, st francis village, broome,2760, vic, ,8515756
rec-3572-org, isabelle, worsley,422, curlewis crescent, james milson retrmnt vlge, highbury,3131, nsw,19150413,5296567
rec-3572-org, james, weller,46, bugden avenue, kingaroy garden, hopetoun,2220, vic,19000913,2789546
rec-3312-org, sebastian, kolton,21, st john crescent, tantallon, camperdown,6530, wa,19550108,4089886
rec-3312-org, zara, george,3, legge street, lashbrooke, mount low,3136, qld,19150920,3122448
rec-3280-org, rhys, aldous,1, tauss place, lochs, lake conjola,3165, sa,19661109,8363450
rec-3280-org, brock, schembri,71, arkana street, redwood village, colac,3156, wa,19530417,8819783
rec-95-org, zachary, lodge, 28, monaro highway, akenfield, malvern east,2200, qld, 19790613,2678628
rec-95-org, alana, white,1, hoseason street, flr 5 john flynn medical centre, ringwood,2594, nsw,19440204,1205641
rec-95-org, jaiden, coleman,47, radcliffe street, fernbank, concord,4550, vic,19720423,6077956
rec-95-org, mikayla, webb,144, cooling place, , norwood,800, sa,19880716,8983519
rec-3912-org, shane, tippins,36, hyndes crescent, kmart p plaza, glenelg south,4870, nt,19340321,4668489
rec-3912-org, thomas, grooby,6, noel ryan garden, emu ground, new lambton heights,2460, nsw,19640331,3528341
rec-3172-org, jamie, goode,8, ross smith crescent, holmville, cabramatta,2540, act,19771201,7449813
rec-3172-org, rachel, dinh,12, kidston crescent, , taigum,2560, wa,19140331,1015158
rec-4898-org, aidan, dohse,14, dilboong place, sunningdale farm, hurstbridge,4510, tas,19191229,4932448
rec-2641-org, , wazlawek,49, castles place, glen shiel, thornlie,2330, wa,19530312,1992813
rec-2641-org, andrew, ryan,9999, woralul street, fleurbaix, flinders park,2066, nsw,19510328,2922598
rec-2823-org, carlin, jinks,77, buzacott place, gerlyn, aspley,4054, vic,19320215,4646053
rec-2823-org, james, worsley,1, pike place, melaleuca, broadmeadows,4818, nt,19651211,5706752
rec-4734-org, anthony, burkevics,1, dryandra street, alexandra racecourse, ballarat,3048, vic,19180927,5593368
rec-4766-org, samara, campbell,8, packham place, kokoda hostel, burpengary,3136, wa,19010604,6449470
rec-4851-org, noah, doman,20, boucaut place, oakdale, clarinda,3072, vic,19861126,4747349
rec-3364-org, bailey, webb,183, st john crescent, clarence village, caulfield north,3936, vic,19561227,4459095
rec-3364-org, jessica, maynard,26, archdall street, alchera vlge, bourke,3141, nsw,19471209,7562694
rec-2227-org, solomon, noack,470, london circuit, ocean star villas, lakemba,2450, qld,19241016,1275153
rec-2227-org, christian, capurso,106, burkitt street, giniderra, frankston,4103, vic,19210722,2242368
rec-1673-org, chloe, campbell,2, habgood place, koenarl, burnie,2064, qld,19520323,9590211
rec-1673-org, maddison, green,36, knoke avenue, kimberley, mount eliza,4067, wa,19860821,8493896
rec-1673-org, angus, crook,4, shoalhaven avenue, , springwood,2227, nsw,19641105,2959647
rec-941-org, bethany, haeusler,5, david street, bracken leigh, williamstown,2906, nsw,19740412,7804536
rec-941-org, coby, berry,27, heagney crescent, , cremorne,3078, vic,19260518,1390881
rec-941-org, william, zilm,64, , moonya cottage, east fremantle,2165, act,19430728,8235647
rec-4061-org, melinda, trent,28, dugdale street, kilwinning, penshurst,4556, qld,19240721,5930609
rec-3074-org, hugo, ,7, lutana street, the mannors, mcleans ridges,4306, nsw,19460213,8480715
rec-3074-org, aleisha, beadle,139, leonard close, broadbridge manor, madora,3025, nt,19160701,3130361
rec-2983-org, cooper, hingston,14, leahy close, hilltop hostel rowethorpe, pennant hills,2031, vic,19420203,9844204
rec-2983-org, lucy, morrison,3, starke street, sheep station, petersham,2250, nsw,19271205,8707221
rec-2885-org, christian, white,6, ballumbir street, inverneath, dianella,2207, qld,19870325,1570736
rec-2885-org, max, mayer,36, riley close, braeburn, wyndham,6056, vic,19350817,7515435
rec-1964-org, alexander, weavell,112, sherwood garden, broadford, gol gol,2076, qld,19210905,4152651
rec-1964-org, caitlin, clarke,25, becker place, southern cross, raymond terrace,4122, sa,19520130,5950177
rec-1964-org, sophie, haythorpe,12, bamford street, kioma, alligator creek,6230, sa,19670909,3361594
rec-978-org, jared, white,9, , settle downs, mount beauty,6153, vic,19411028,5407714
rec-978-org, samantha, westbrook,86, blamey crescent, , toowoomba,2173, qld,19800506,7854676
rec-978-org, rebecca, riddell,10, glasgow place, fowlers bay, picnic point,2195, tas,19010105,2892366
rec-590-org, hannah, ferris,16, barraclough crescent, tawonga rdside, logan reserve,2259, nsw,19111105,2416431
rec-590-org, toby, geraghty,49, la perouse street, , west lakes,2141, nsw,19450115,3871725
rec-590-org, blake, doray,2, muresk street, , st albans,2305, qld,19410221,6927749
rec-1163-org, d'arcy, mccarthy,16, kennerley street, , talgarno,6155, wa,19010320,6809060
rec-1163-org, toby, callister,14, abbott street, terra nostra, balhannah,6027, qld,19790125,3037039
rec-1163-org, mia, burford,4, starling place, dutch care hostel, lawson,2257, vic,19040422,9377441
rec-3369-org, dylan, vincent,626, gooromon ponds road, mt gravatt residence, plympton south,6157, nsw,19860203,3039209
rec-3369-org, callum, lowry,52, hallen close, ruglen, picnic point,2000, vic,19971123,3987913
rec-912-org, elise, dehass,6, crisp circuit, lindenleigh, kincumber,6210, nsw,19210301,8283075
rec-912-org, harrison, stanley, , majura road, goughs bay, bayswater,2117, wa,19511004,1301653
rec-912-org, leo, george,38, langridge street, greenwood, braidwood,2038, nsw,19631227,2248161
rec-2102-org, caleb, bahgat,33, bursaria street, cooloola farms, exeter,2126, vic,19510820,4816091
